timestamp,vector_x,vector_y,vector_z,gaze_pitch,gaze_yaw,roll,pitch,yaw,distance,event_tag
1742449213.82004,0.5204408403740886,0.8430996111664157,-0.23444900927030754,-24.053999052633735,-4.447008206114798,-15.662543728180907,-23.001239848286517,-18.057655381719904,63.65634052473651,saccade
1742449214.0733974,0.45088271533727964,0.4725537171984655,0.6401945163103,-18.472133961773064,18.151589830368202,6.5014799457013694,19.540483333105946,28.81832875686353,44.525739127150864,fixation
1742449214.3267548,0.951335163288695,0.9060219298413072,0.561849508453838,-19.574916244096723,-4.942245386998948,6.66352902366728,15.010083712749328,-13.588411373015202,59.161126923834104,fixation
1742449214.5801122,0.07151139322002686,0.41026055939914197,0.11939532661091312,-18.38984872239932,-2.018809174274349,12.343924766911385,13.674033772989809,-7.226240510977977,48.14169877687817,fixation
1742449214.8334696,-0.2707245169952037,0.31481519816111625,0.45194232413372726,10.654896109585273,21.063850808769978,-20.677389830504403,22.088997088075352,5.3774746023406195,63.374166489410555,fixation
1742449215.086827,0.5092726932985938,-0.07647651255058263,0.10747757796500879,2.1226403420438658,27.018362445559795,-24.38757364062019,-27.30452531220574,28.415656320001226,52.76450269159773,saccade
1742449215.3401845,0.8124230401127495,-0.334455834597452,0.950851219749131,-5.408053213914911,21.451188026089397,28.982643033378814,12.151628299475249,5.786857757013543,64.14541457385512,fixation
1742449215.5935416,-0.04007843497185104,-0.7175418677464604,-0.4768895264465911,29.683090780890744,-20.28507013481813,11.605508589826535,-3.724620749505,-27.34637240727954,42.299246059971374,fixation
1742449215.846899,0.8040975519718696,-0.5568434840949728,0.8364353580310884,17.50082634357988,9.860116973488324,-5.300841496285976,15.359574321777181,25.729281731960846,59.056643669648295,fixation
1742449216.1002564,-0.4193765743615141,-0.9845339251771887,0.09897536053309985,-23.182298925371953,-6.74551291891818,-19.66924307142213,-9.768280562318694,3.5627013146951967,52.17268718855373,fixation
1742449216.3536139,0.014034390581582956,-0.008440377725655646,0.19782636945418441,16.565071023240414,28.0207731037678,-21.319137664829597,5.393815573426096,-22.85547056048346,47.167604367059646,saccade
1742449216.6069713,0.49430912474538125,0.9597945962250989,0.2694110762163884,-28.3205435266888,-9.053847496306982,-19.934599160514495,17.366268618122433,-21.242739364293577,42.12834291594564,fixation
1742449216.8603287,0.26792211995129045,-0.19619388657711734,-0.8586814560567715,-23.91971154227976,-14.44468908142327,11.730756358941825,-6.913698321167164,17.899500177499014,54.882394254482136,fixation
1742449217.113686,-0.07187537242489483,0.49362988072986447,-0.8910222111792436,-16.961629329599695,-26.842447251557246,-7.03042203848711,-7.588813342559892,27.950501414197163,43.70424656167317,fixation
1742449217.3670435,0.01251199924611801,0.6074699216016526,-0.529174913401484,-0.7681301408202224,-18.082931501613636,18.704833749001992,3.228459886953594,10.176765384942506,65.55036121665604,fixation
1742449217.620401,-0.9227545432925,0.09779643242571856,0.76230569042645,-14.424316140444713,12.090591538827752,27.776299313806632,24.567170887259984,21.648493964852122,48.83934998458799,saccade
1742449217.8737583,0.9045597241959613,-0.29543667244344496,-0.7697814307722628,22.15001326521584,-4.832185286272512,27.866740768381916,12.378483326463403,9.760249611622811,55.913138782619214,fixation
1742449218.1271157,-0.1960815009253054,-0.23447323464988012,0.33879842561300944,1.3079960910924449,1.4364657109922518,-1.4820078041377869,-0.04404547088250865,-0.8057402765329442,59.0654017444612,fixation
1742449218.3804731,-0.4153067017078613,-0.29131509354247664,0.13318488380131366,-26.66018297758799,3.7441518293261,18.174685627719178,27.445247730316638,-26.665138656912347,64.26382975981483,fixation
1742449218.6338303,0.06881436870010482,-0.8847953200081669,-0.5088692218552202,8.03475513708905,-25.25885042552001,16.99577902110697,9.59560317983059,1.992952804175978,59.91303118449768,fixation
1742449218.8871877,-0.20549403707609137,0.7548081553145105,-0.9794412327994575,-4.875186097379203,-4.172657232105127,14.834334632848517,-16.018116149682122,29.55203555359588,57.59063751037233,saccade
1742449219.1405451,0.41361141896652054,-0.04349033110490219,0.8088030525364505,-23.460487446190847,22.76641464551789,-25.600269511955005,-4.341354342117711,-16.258931826073955,47.9654323094987,fixation
1742449219.3939025,0.7162809696433736,-0.09074204617507542,0.727361842078452,-17.46620527215488,-3.67538745697917,6.566406464519176,16.32078252543465,27.271716477052443,62.71694238699102,fixation
1742449219.64726,-0.4499312293706772,-0.5316371596454141,0.4274179597104588,16.17853949185504,27.740772246873888,-7.740499448212667,-0.9601433812820943,28.19115520345713,69.12747995091877,fixation
1742449219.9006174,-0.5121873902646663,-0.5701121240711435,-0.040419287574201324,-23.734536935178916,5.165501268905231,7.3166610850031475,7.408007137352882,16.41275753271796,63.67018230294268,fixation
1742449220.1539748,0.38846456725086775,-0.7061834656103567,0.03760087835766801,27.65444529699004,-11.262700051552525,-25.931630033006442,-9.984812228625735,8.70697218805752,50.54260558836895,saccade
1742449220.4073322,-0.6294689469265111,-0.6294777853642741,0.46023370701252087,6.913939694120629,-7.6963927204980465,-16.18318316814546,16.385322358869495,24.485161435023187,46.17309374990322,fixation
1742449220.6606896,0.02099681627731753,0.10836125526636176,-0.4298730942621145,15.408490598325628,-10.862991877895894,-27.487844734174008,-14.325021453324059,-20.91610346117367,48.426143903184254,fixation
1742449220.914047,0.8832338084115172,-0.792143534413174,0.23687799825793654,16.662771779722945,13.54097563764568,-22.32747616586776,-7.602218456756738,4.1920628629650025,45.809088359937505,fixation
1742449221.1674044,0.9377427533397766,-0.696190068461205,-0.20397314413898004,-19.173148085511126,-16.764278939746085,-8.1273842156434,-10.755510784695716,-12.738195368543764,62.710929155993995,fixation
1742449221.4207618,0.7824471495850287,0.6578876489448695,-0.042142152060711924,28.453236535226708,-23.882563637370012,23.27653430528131,7.572247922410746,-29.5741834375461,59.28407035199464,saccade
1742449221.674119,-0.8331497037298794,-0.7311541766596594,0.9733094414508343,22.492188933290535,12.858370532140349,-17.745380916286198,2.3345586373439744,18.865831392630028,51.77550779557549,fixation
1742449221.9274764,-0.9704822115806992,0.21486519908832657,-0.10267809814257411,-5.141299289599576,-6.568901812834909,0.8737899706269303,-27.236264258512332,-25.803774793608987,58.80167893386263,fixation
1742449222.1808338,0.7288342792164129,-0.8111185842581485,0.6712089908469996,-16.670936787089904,-13.801651967715927,27.298431306427332,0.9472858870011471,14.979237986737758,54.53636961546076,fixation
1742449222.4341912,-0.7290567596994253,-0.12872818128634056,0.6289057567875129,-9.057873471160569,6.987578453954853,-17.134408971898203,27.31125122229693,1.0529816884450725,49.75202612697314,fixation
1742449222.6875486,0.9092394920004236,-0.3238267254881768,-0.7951240887225084,21.518897534839333,-22.66461343506424,16.918074303634405,-19.347283434459662,23.993139177920163,65.00521245202435,saccade
1742449222.940906,0.3652863770800929,-0.7777992956875224,0.006934875052248657,-11.56795150964276,4.0838511164062155,25.54996032306478,23.751872300058693,7.6628561817903105,57.98428320224535,fixation
1742449223.1942635,-0.7750873743991415,-0.19592340708540923,-0.1860277612462513,23.870425018005804,-2.8960146817802404,-12.961724320898817,24.998748184010992,11.092689400191048,45.267865335946986,fixation
1742449223.4476209,0.7779542696542112,0.9442930483419261,-0.06155058849824524,26.070357240025892,-24.428158997627243,5.402760605580205,-6.568843135925601,-10.089871555900817,48.792226668677856,fixation
1742449223.7009783,-0.8005739558466987,-0.6151774490641904,-0.8686227798999253,6.412181129557311,16.36002103808041,24.32259906092697,21.400659273979905,27.7198185736217,56.695367644159546,fixation
1742449223.9543357,-0.9389049715633675,-0.11556957269925139,0.8316814678748854,21.96017053787373,4.482407099849766,13.23649811090322,15.653842865470132,-24.580540146651863,46.21141852519433,saccade
1742449224.207693,-0.7105237732747256,0.38252293053010855,-0.5879322533863705,-6.745518214022482,-28.885642001500504,-9.453949267255531,-16.313600788028047,-26.990482374024243,48.66193165618535,fixation
1742449224.4610505,-0.8301082187820619,-0.9552401823304877,0.29559156388112906,-12.659428592766734,-12.919031741365892,-18.14790826273905,5.77782977212167,-21.226709099474398,43.793161110677275,fixation
1742449224.7144077,-0.7079875900248891,0.327268874093918,-0.003028428040030784,17.703108720332935,1.6456261074738663,13.59612360857114,14.46898875570811,16.56759210550453,45.83404201697062,fixation
1742449224.967765,-0.47805859701349007,-0.6933386361114671,0.35523319982196755,25.91290585849559,-16.17742502375691,-14.670044776804001,1.8384582474758417,14.98200561682043,62.39481262237672,fixation
1742449225.2211225,-0.6893203091408988,0.26151702125831133,-0.055688132594635675,16.900920784213525,25.99484320124222,12.571939434986646,-4.321580430222117,13.641812710712323,46.7062424086036,saccade
1742449225.47448,0.1794305113667849,0.26777169627617115,-0.4921711920640153,16.100460265547127,-8.272215215080092,25.583988209892823,-11.759775084848613,-16.372215673319225,65.80518785072492,fixation
1742449225.7278373,-0.963782344451823,0.3044490913172566,-0.0008204088511056806,27.253264527995306,10.588251512610768,-3.850104190041492,28.57056346532825,14.148515191388903,51.5582099460968,fixation
1742449225.9811947,0.13185950809322322,0.75285778212242,-0.22895788255303096,3.545392472840561,8.597904477458925,-29.068243945573556,-18.77315301439357,-13.492275411017971,60.42494065872453,fixation
1742449226.2345521,-0.920762990399085,0.3356537563680768,0.18022973675824105,-4.826545602287897,-19.527172250419582,-9.860740921246549,29.891514345446367,29.752830032427553,66.18011689653106,fixation
