timestamp,vector_x,vector_y,vector_z,gaze_pitch,gaze_yaw,roll,pitch,yaw,distance
1742454878.021052,0.7867721875539764,0.5938598544934843,0.5631165859260288,17.6529569644743,6.605470809262471,-18.025874914159928,-17.9790611031424,20.563141816143855,58.112699496418415
1742454878.2744029,0.7643736763028435,-0.49142415375141124,0.5119754326872343,17.88080866765619,12.5892100452811,15.281192151210462,-23.197421235402324,1.257139705954721,49.718114738196604
1742454878.5277536,0.12499287940522552,-0.6120130092355234,-0.19895851919966479,13.922674274201611,-8.888691887335284,23.197406512867694,6.721707294054994,-29.07102238577956,50.682452620173464
1742454878.7811046,0.17644540627933125,-0.335812526511825,0.15055038445236546,-16.933206101420797,7.645921203918128,9.083263276336162,-10.138149095262346,-27.114678988698664,49.964485631953686
1742454879.0344555,0.7678547671640075,-0.6608466200990004,0.4320059108363794,22.69401719097231,-11.643991362514416,-22.916674321072236,21.817612914105943,-5.283735147653395,41.08755145092498
1742454879.2878063,0.7995985138766908,0.3596657548771882,0.821961941307157,15.463105701188596,19.258121165047896,5.754928987771066,16.731223979385454,26.42169206734004,42.905971079984376
1742454879.5411572,0.2213582290352032,-0.2266304677107207,-0.302834932219441,11.37592732558042,10.992200158330938,-18.93122244577091,3.774934773485029,-28.015764474170368,52.001431740664565
1742454879.7945082,-0.7789362386521241,0.2843621349856136,-0.45138029334348406,-6.408829865975619,-15.033275150171171,29.88787907014668,22.17706943656725,-3.23839563473188,63.23115378011474
1742454880.0478592,0.520269651989806,-0.37664729513764317,-0.24478422400534705,-23.686326405999147,27.808941981527916,-29.83390393494834,7.769500007416717,22.899997650339927,56.87069764436866
1742454880.30121,0.9565330741523352,0.1494658767845991,0.1112268625802002,27.45705173696423,-21.05446000646367,-19.704648900628346,6.678470248266002,-13.189676035894284,63.42507058739373
1742454880.554561,-0.9507406606327378,-0.8295778843800778,-0.23994071293875852,-23.12987961436501,0.3732070515133117,-6.452171423032031,4.69661160285051,-3.85674366780599,54.178044203417386
1742454880.8079119,-0.4195966609763784,0.036336349387004585,0.19641308573408156,17.814839582668107,-28.325696573519664,16.012963121569534,5.918355529959015,21.16743337654527,54.237408609781006
1742454881.0612626,0.4986849643601896,0.9348402842644681,0.8004761668990759,6.479699024913401,28.10328434169938,-21.90562006044371,-24.86467990644765,-12.23019798258591,67.25540076229993
