timestamp,vector_x,vector_y,vector_z,gaze_pitch,gaze_yaw,roll,pitch,yaw,distance
1742444390.193272,-0.8793111213495306,0.679449102288094,0.5246486079461852,-27.49536041080106,27.737439447395452,16.369090911138365,21.340872778245554,-10.477196502516364,48.29278401382162
1742444390.4425647,0.7649932406175624,0.9349701543340989,-0.7559146862426729,-27.63042472630526,9.601184174390575,-11.983074065006946,-16.695719801774377,0.2643326858849768,59.996849906050315
1742444390.6918576,0.4936192816673495,-0.6444696759132313,-0.952705380703921,9.72200653078771,-10.888104651671902,-14.242960286278851,-23.928696610916386,21.011367601313665,69.04515781498644
1742444390.9411502,0.03665829005095267,0.3440564719369663,-0.19283776971237554,11.244710528609986,-22.42335339726103,1.8742426564182857,13.660069604736492,-9.684080155831303,61.542027137599945
1742444391.190443,-0.49229036262066805,-0.0660487667902776,0.4616410343360471,-7.51831870326156,-21.458408181743152,-14.752898544023221,19.624967274442177,-17.469771289842377,51.90775767650865
1742444391.4397357,0.36509219329399367,-0.6764098841833948,-0.2822731128984075,-4.156083735551928,17.73016545983551,7.096231659030785,-10.822803550333106,-11.204528414065368,48.42028308467864
1742444391.6890283,0.1092307869099205,-0.8799006135777576,0.13160388104050824,-7.921558543971781,-11.232047282676216,-23.99949181956379,4.8894494710995104,-7.256908085659688,58.374330047321244
1742444391.938321,0.36573225111057295,-0.5313920003170416,-0.26410060620698417,23.79339772464484,-1.4329052197681662,2.679383686089693,29.1382683335231,-18.455968242063165,52.5601978250629
1742444392.1876137,0.5103432987706713,0.10190521492988291,0.49197487987905375,20.066037441649833,-8.881899642990724,3.9392618823999257,-7.166743758211069,-19.522714488701784,50.45704841758526
1742444392.4369066,-0.7340183312261042,-0.9004771764764921,0.1999779562935271,-9.26931569120772,15.241774999032046,-20.68099939145538,1.9961501037579907,4.3703703543166625,52.14117664043644
1742444392.6861992,-0.38297718969869865,0.9460099491243297,-0.20938316051995032,10.089494013729599,-21.763105115348502,-1.9803495217760236,-8.26974105708807,-23.58947995865494,69.30819282528859
